Date Time, Water Level, Sigma, O, F, R, L, Quality 
2016-01-15 19:30,1.225,0.021,0,0,0,0,v
2016-01-15 19:36,1.217,0.034,0,0,0,0,v
2016-01-15 19:42,1.235,0.020,0,0,0,0,v
2016-01-15 19:48,1.253,0.035,0,0,0,0,v
2016-01-15 19:54,1.270,0.032,0,0,0,0,v
2016-01-15 20:00,1.277,0.031,0,0,0,0,v
2016-01-15 20:06,1.255,0.024,0,0,0,0,v
2016-01-15 20:12,1.263,0.024,0,0,0,0,v
2016-01-15 20:18,1.278,0.025,0,0,0,0,v
2016-01-15 20:24,1.271,0.024,0,0,0,0,v
2016-01-15 20:30,1.283,0.035,0,0,0,0,v
2016-01-15 20:36,1.282,0.026,0,0,0,0,v
2016-01-15 20:42,1.283,0.027,0,0,0,0,v
2016-01-15 20:48,1.302,0.024,0,0,0,0,v
2016-01-15 20:54,1.313,0.028,0,0,0,0,v
2016-01-15 21:00,1.292,0.020,0,0,0,0,v
2016-01-15 21:06,1.271,0.027,0,0,0,0,v
2016-01-15 21:12,1.278,0.027,0,0,0,0,v
2016-01-15 21:18,1.298,0.034,0,0,0,0,v
2016-01-15 21:24,1.290,0.024,0,0,0,0,v
2016-01-15 21:30,1.280,0.027,0,0,0,0,v
2016-01-15 21:36,1.277,0.035,0,0,0,0,v
2016-01-15 21:42,1.268,0.027,0,0,0,0,v
2016-01-15 21:48,1.240,0.032,0,0,0,0,v
2016-01-15 21:54,1.231,0.028,0,0,0,0,v
2016-01-15 22:00,1.201,0.033,0,0,0,0,v
2016-01-15 22:06,1.198,0.024,0,0,0,0,v
2016-01-15 22:12,1.174,0.032,0,0,0,0,v
2016-01-15 22:18,1.183,0.029,0,0,0,0,v
2016-01-15 22:24,1.166,0.034,0,0,0,0,v
2016-01-15 22:30,1.146,0.028,0,0,0,0,v
2016-01-15 22:36,1.114,0.029,0,0,0,0,v
2016-01-15 22:42,1.110,0.026,0,0,0,0,v
2016-01-15 22:48,1.084,0.045,0,0,0,0,v
2016-01-15 22:54,1.075,0.029,0,0,0,0,v
2016-01-15 23:00,1.030,0.024,0,0,0,0,v
2016-01-15 23:06,1.018,0.029,0,0,0,0,v
2016-01-15 23:12,0.999,0.027,0,0,0,0,v
2016-01-15 23:18,0.989,0.027,0,0,0,0,v
2016-01-15 23:24,0.957,0.026,0,0,0,0,v
2016-01-15 23:30,0.931,0.032,0,0,0,0,v
2016-01-15 23:36,0.893,0.032,0,0,0,0,v
2016-01-15 23:42,0.866,0.031,0,0,0,0,v
2016-01-15 23:48,0.849,0.024,0,0,0,0,v
2016-01-15 23:54,0.840,0.020,0,0,0,0,v
2016-01-16 00:00,0.808,0.024,0,0,0,0,v
2016-01-16 00:06,0.770,0.020,0,0,0,0,v
2016-01-16 00:12,0.747,0.029,0,0,0,0,v
2016-01-16 00:18,0.710,0.022,0,0,0,0,v
2016-01-16 00:24,0.682,0.021,0,0,0,0,v
2016-01-16 00:30,0.653,0.026,0,0,0,0,v
2016-01-16 00:36,0.642,0.031,0,0,0,0,v
2016-01-16 00:42,0.631,0.020,0,0,0,0,v
2016-01-16 00:48,0.613,0.021,0,0,0,0,v
2016-01-16 00:54,0.597,0.028,0,0,0,0,v
2016-01-16 01:00,0.582,0.024,0,0,0,0,v
2016-01-16 01:06,0.544,0.027,0,0,0,0,v
2016-01-16 01:12,0.504,0.023,0,0,0,0,v
2016-01-16 01:18,0.465,0.027,0,0,0,0,v
2016-01-16 01:24,0.446,0.020,0,0,0,0,v
2016-01-16 01:30,0.421,0.023,0,0,0,0,v
2016-01-16 01:36,0.404,0.020,0,0,0,0,v
2016-01-16 01:42,0.387,0.025,0,0,0,0,v
2016-01-16 01:48,0.377,0.020,0,0,0,0,v
2016-01-16 01:54,0.347,0.018,0,0,0,0,v
2016-01-16 02:00,0.342,0.022,0,0,0,0,v
2016-01-16 02:06,0.341,0.023,0,0,0,0,v
2016-01-16 02:12,0.333,0.024,0,0,0,0,v
2016-01-16 02:18,0.312,0.027,0,0,0,0,v
2016-01-16 02:24,0.287,0.019,0,0,0,0,v
2016-01-16 02:30,0.259,0.020,0,0,0,0,v
2016-01-16 02:36,0.259,0.017,0,0,0,0,v
2016-01-16 02:42,0.255,0.016,0,0,0,0,v
2016-01-16 02:48,0.248,0.016,0,0,0,0,v
2016-01-16 02:54,0.246,0.019,0,0,0,0,v
2016-01-16 03:00,0.265,0.024,0,0,0,0,v
2016-01-16 03:06,0.262,0.020,0,0,0,0,v
2016-01-16 03:12,0.259,0.021,0,0,0,0,v
2016-01-16 03:18,0.273,0.022,0,0,0,0,v
2016-01-16 03:24,0.260,0.022,0,0,0,0,v
2016-01-16 03:30,0.233,0.021,0,0,0,0,v
2016-01-16 03:36,0.207,0.022,0,0,0,0,v
2016-01-16 03:42,0.231,0.015,0,0,0,0,v
2016-01-16 03:48,0.245,0.033,0,0,0,0,v
2016-01-16 03:54,0.254,0.022,0,0,0,0,v
2016-01-16 04:00,0.263,0.020,0,0,0,0,v
2016-01-16 04:06,0.282,0.019,0,0,0,0,v
2016-01-16 04:12,0.294,0.019,0,0,0,0,v
2016-01-16 04:18,0.305,0.019,0,0,0,0,v
2016-01-16 04:24,0.316,0.017,0,0,0,0,v
2016-01-16 04:30,0.305,0.021,0,0,0,0,v
2016-01-16 04:36,0.325,0.018,0,0,0,0,v
2016-01-16 04:42,0.336,0.016,0,0,0,0,v
2016-01-16 04:48,0.366,0.018,0,0,0,0,v
2016-01-16 04:54,0.383,0.022,0,0,0,0,v
2016-01-16 05:00,0.414,0.016,0,0,0,0,v
2016-01-16 05:06,0.423,0.027,0,0,0,0,v
2016-01-16 05:12,0.448,0.018,0,0,0,0,v
2016-01-16 05:18,0.478,0.018,0,0,0,0,v
2016-01-16 05:24,0.503,0.022,0,0,0,0,v
2016-01-16 05:30,0.511,0.020,0,0,0,0,v
2016-01-16 05:36,0.529,0.020,0,0,0,0,v
2016-01-16 05:42,0.545,0.018,0,0,0,0,v
2016-01-16 05:48,0.579,0.018,0,0,0,0,v
2016-01-16 05:54,0.608,0.017,0,0,0,0,v
2016-01-16 06:00,0.646,0.019,0,0,0,0,v
2016-01-16 06:06,0.656,0.021,0,0,0,0,v
2016-01-16 06:12,0.682,0.030,0,0,0,0,v
2016-01-16 06:18,0.725,0.021,0,0,0,0,v
2016-01-16 06:24,0.773,0.017,0,0,0,0,v
2016-01-16 06:30,0.817,0.018,0,0,0,0,v
2016-01-16 06:36,0.842,0.021,0,0,0,0,v
2016-01-16 06:42,0.860,0.017,0,0,0,0,v
2016-01-16 06:48,0.885,0.018,0,0,0,0,v
2016-01-16 06:54,0.915,0.016,0,0,0,0,v
2016-01-16 07:00,0.940,0.021,0,0,0,0,v
2016-01-16 07:06,0.948,0.020,0,0,0,0,v
2016-01-16 07:12,0.974,0.021,0,0,0,0,v
2016-01-16 07:18,1.000,0.022,0,0,0,0,v
2016-01-16 07:24,1.048,0.019,0,0,0,0,v
2016-01-16 07:30,1.090,0.025,0,0,0,0,v
2016-01-16 07:36,1.113,0.020,0,0,0,0,v
2016-01-16 07:42,1.127,0.019,0,0,0,0,v
2016-01-16 07:48,1.153,0.025,0,0,0,0,v
2016-01-16 07:54,1.178,0.025,0,0,0,0,v
2016-01-16 08:00,1.199,0.020,0,0,0,0,v
2016-01-16 08:06,1.218,0.019,0,0,0,0,v
2016-01-16 08:12,1.253,0.022,0,0,0,0,v
2016-01-16 08:18,1.277,0.019,0,0,0,0,v
2016-01-16 08:24,1.302,0.019,0,0,0,0,v
2016-01-16 08:30,1.336,0.016,0,0,0,0,v
2016-01-16 08:36,1.360,0.021,0,0,0,0,v
2016-01-16 08:42,1.370,0.024,0,0,0,0,v
2016-01-16 08:48,1.382,0.025,0,0,0,0,v
2016-01-16 08:54,1.398,0.022,0,0,0,0,v
2016-01-16 09:00,1.416,0.021,0,0,0,0,v
2016-01-16 09:06,1.434,0.019,0,0,0,0,v
2016-01-16 09:12,1.442,0.021,0,0,0,0,v
2016-01-16 09:18,1.433,0.022,0,0,0,0,v
2016-01-16 09:24,1.439,0.030,0,0,0,0,v
2016-01-16 09:30,1.459,0.022,0,0,0,0,v
2016-01-16 09:36,1.472,0.020,0,0,0,0,v
2016-01-16 09:42,1.492,0.020,0,0,0,0,v
2016-01-16 09:48,1.518,0.021,0,0,0,0,v
2016-01-16 09:54,1.530,0.031,0,0,0,0,v
2016-01-16 10:00,1.534,0.025,0,0,0,0,v
2016-01-16 10:06,1.528,0.025,0,0,0,0,v
2016-01-16 10:12,1.508,0.027,0,0,0,0,v
2016-01-16 10:18,1.499,0.024,0,0,0,0,v
2016-01-16 10:24,1.492,0.025,0,0,0,0,v
2016-01-16 10:30,1.497,0.027,0,0,0,0,v
2016-01-16 10:36,1.485,0.026,0,0,0,0,v
2016-01-16 10:42,1.498,0.028,0,0,0,0,v
2016-01-16 10:48,1.502,0.032,0,0,0,0,v
2016-01-16 10:54,1.494,0.027,0,0,0,0,v
2016-01-16 11:00,1.480,0.026,0,0,0,0,v
2016-01-16 11:06,1.464,0.030,0,0,0,0,v
2016-01-16 11:12,1.440,0.020,0,0,0,0,v
2016-01-16 11:18,1.429,0.023,0,0,0,0,v
2016-01-16 11:24,1.424,0.027,0,0,0,0,v
2016-01-16 11:30,1.412,0.028,0,0,0,0,v
2016-01-16 11:36,1.401,0.031,0,0,0,0,v
2016-01-16 11:42,1.398,0.025,0,0,0,0,v
2016-01-16 11:48,1.363,0.027,0,0,0,0,v
2016-01-16 11:54,1.343,0.027,0,0,0,0,v
2016-01-16 12:00,1.327,0.023,0,0,0,0,v
2016-01-16 12:06,1.318,0.025,0,0,0,0,v
2016-01-16 12:12,1.278,0.019,0,0,0,0,v
2016-01-16 12:18,1.254,0.024,0,0,0,0,v
2016-01-16 12:24,1.235,0.026,0,0,0,0,v
2016-01-16 12:30,1.219,0.025,0,0,0,0,v
2016-01-16 12:36,1.185,0.024,0,0,0,0,v
2016-01-16 12:42,1.159,0.020,0,0,0,0,v
2016-01-16 12:48,1.124,0.021,0,0,0,0,v
2016-01-16 12:54,1.099,0.023,0,0,0,0,v
2016-01-16 13:00,1.106,0.024,0,0,0,0,v
2016-01-16 13:06,1.083,0.015,0,0,0,0,v
2016-01-16 13:12,1.063,0.022,0,0,0,0,v
2016-01-16 13:18,1.026,0.029,0,0,0,0,v
2016-01-16 13:24,0.999,0.020,0,0,0,0,v
2016-01-16 13:30,0.976,0.019,0,0,0,0,v
2016-01-16 13:36,0.959,0.021,0,0,0,0,v
2016-01-16 13:42,0.937,0.017,0,0,0,0,v
2016-01-16 13:48,0.919,0.019,0,0,0,0,v
2016-01-16 13:54,0.892,0.025,0,0,0,0,v
2016-01-16 14:00,0.874,0.020,0,0,0,0,v
2016-01-16 14:06,0.866,0.014,0,0,0,0,v
2016-01-16 14:12,0.850,0.019,0,0,0,0,v
2016-01-16 14:18,0.810,0.022,0,0,0,0,v
2016-01-16 14:24,0.767,0.018,0,0,0,0,v
2016-01-16 14:30,0.734,0.019,0,0,0,0,v
2016-01-16 14:36,0.732,0.021,0,0,0,0,v
2016-01-16 14:42,0.714,0.023,0,0,0,0,v
2016-01-16 14:48,0.697,0.020,0,0,0,0,v
2016-01-16 14:54,0.675,0.025,0,0,0,0,v
2016-01-16 15:00,0.655,0.019,0,0,0,0,v
2016-01-16 15:06,0.651,0.021,0,0,0,0,v
2016-01-16 15:12,0.656,0.023,0,0,0,0,v
2016-01-16 15:18,0.629,0.020,0,0,0,0,v
2016-01-16 15:24,0.600,0.023,0,0,0,0,v
2016-01-16 15:30,0.574,0.014,0,0,0,0,v
2016-01-16 15:36,0.568,0.022,0,0,0,0,v
2016-01-16 15:42,0.558,0.014,0,0,0,0,v
2016-01-16 15:48,0.561,0.017,0,0,0,0,v
2016-01-16 15:54,0.572,0.026,0,0,0,0,v
2016-01-16 16:00,0.569,0.026,0,0,0,0,v
2016-01-16 16:06,0.566,0.015,0,0,0,0,v
2016-01-16 16:12,0.571,0.017,0,0,0,0,v
2016-01-16 16:18,0.577,0.021,0,0,0,0,v
2016-01-16 16:24,0.564,0.000,0,0,0,0,v
2016-01-16 16:30,0.564,0.016,0,0,0,0,v
2016-01-16 16:36,0.537,0.018,0,0,0,0,v
2016-01-16 16:42,0.543,0.018,0,0,0,0,v
2016-01-16 16:48,0.544,0.016,0,0,0,0,v
2016-01-16 16:54,0.552,0.018,0,0,0,0,v
2016-01-16 17:00,0.546,0.022,0,0,0,0,v
2016-01-16 17:06,0.549,0.029,0,0,0,0,v
2016-01-16 17:12,0.543,0.020,0,0,0,0,v
2016-01-16 17:18,0.532,0.020,0,0,0,0,v
2016-01-16 17:24,0.550,0.017,0,0,0,0,v
2016-01-16 17:30,0.550,0.026,0,0,0,0,v
2016-01-16 17:36,0.565,0.028,0,0,0,0,v
2016-01-16 17:42,0.569,0.019,0,0,0,0,v
2016-01-16 17:48,0.569,0.022,0,0,0,0,v
2016-01-16 17:54,0.568,0.019,0,0,0,0,v
2016-01-16 18:00,0.595,0.024,0,0,0,0,v
2016-01-16 18:06,0.608,0.021,0,0,0,0,v
2016-01-16 18:12,0.613,0.016,0,0,0,0,v
2016-01-16 18:18,0.622,0.016,0,0,0,0,v
2016-01-16 18:24,0.643,0.000,0,0,0,0,v
2016-01-16 18:30,0.656,0.022,0,0,0,0,v
2016-01-16 18:36,0.676,0.019,0,0,0,0,v
2016-01-16 18:42,0.690,0.021,0,0,0,0,v
2016-01-16 18:48,0.701,0.017,0,0,0,0,v
2016-01-16 18:54,0.697,0.022,0,0,0,0,v
2016-01-16 19:00,0.714,0.021,0,0,0,0,v
2016-01-16 19:06,0.736,0.022,0,0,0,0,v
2016-01-16 19:12,0.766,0.017,0,0,0,0,v
2016-01-16 19:18,0.785,0.016,0,0,0,0,v
2016-01-16 19:24,0.794,0.017,0,0,0,0,v
2016-01-16 19:30,0.805,0.017,0,0,0,0,v
2016-01-16 19:36,0.827,0.021,0,0,0,0,v
2016-01-16 19:42,0.838,0.023,0,0,0,0,v
2016-01-16 19:48,0.844,0.025,0,0,0,0,v
2016-01-16 19:54,0.869,0.029,0,0,0,0,v
2016-01-16 20:00,0.882,0.022,0,0,0,0,v
2016-01-16 20:06,0.890,0.018,0,0,0,0,v
2016-01-16 20:12,0.905,0.034,0,0,0,0,v
2016-01-16 20:18,0.921,0.018,0,0,0,0,v
2016-01-16 20:24,0.932,0.034,0,0,0,0,v
2016-01-16 20:30,0.934,0.023,0,0,0,0,v
2016-01-16 20:36,0.941,0.022,0,0,0,0,v
2016-01-16 20:42,0.952,0.025,0,0,0,0,v
2016-01-16 20:48,0.960,0.023,0,0,0,0,v
2016-01-16 20:54,0.991,0.019,0,0,0,0,v
2016-01-16 21:00,1.007,0.020,0,0,0,0,v
2016-01-16 21:06,1.009,0.022,0,0,0,0,v
2016-01-16 21:12,1.028,0.029,0,0,0,0,v
2016-01-16 21:18,1.057,0.026,0,0,0,0,v
2016-01-16 21:24,1.076,0.020,0,0,0,0,v
2016-01-16 21:30,1.073,0.023,0,0,0,0,v
2016-01-16 21:36,1.071,0.018,0,0,0,0,v
2016-01-16 21:42,1.077,0.025,0,0,0,0,v
2016-01-16 21:48,1.073,0.021,0,0,0,0,v
2016-01-16 21:54,1.081,0.029,0,0,0,0,v
2016-01-16 22:00,1.091,0.024,0,0,0,0,v
2016-01-16 22:06,1.088,0.022,0,0,0,0,v
2016-01-16 22:12,1.085,0.040,0,0,0,0,v
2016-01-16 22:18,1.086,0.027,0,0,0,0,v
2016-01-16 22:24,1.097,0.020,0,0,0,0,v
2016-01-16 22:30,1.089,0.020,0,0,0,0,v
2016-01-16 22:36,1.078,0.019,0,0,0,0,v
2016-01-16 22:42,1.070,0.021,0,0,0,0,v
2016-01-16 22:48,1.080,0.019,0,0,0,0,v
2016-01-16 22:54,1.081,0.021,0,0,0,0,v
2016-01-16 23:00,1.071,0.023,0,0,0,0,v
2016-01-16 23:06,1.063,0.022,0,0,0,0,v
2016-01-16 23:12,1.063,0.022,0,0,0,0,v
2016-01-16 23:18,1.061,0.018,0,0,0,0,v
2016-01-16 23:24,1.048,0.041,0,0,0,0,v
2016-01-16 23:30,1.051,0.021,0,0,0,0,v
2016-01-16 23:36,1.046,0.024,0,0,0,0,v
2016-01-16 23:42,1.036,0.027,0,0,0,0,v
2016-01-16 23:48,1.008,0.024,0,0,0,0,v
2016-01-16 23:54,1.002,0.028,0,0,0,0,v
2016-01-17 00:00,0.979,0.033,0,0,0,0,v
2016-01-17 00:06,0.945,0.025,0,0,0,0,v
2016-01-17 00:12,0.937,0.024,0,0,0,0,v
2016-01-17 00:18,0.930,0.022,0,0,0,0,v
2016-01-17 00:24,0.914,0.037,0,0,0,0,v
2016-01-17 00:30,0.890,0.040,0,0,0,0,v
2016-01-17 00:36,0.858,0.027,0,0,0,0,v
2016-01-17 00:42,0.851,0.026,0,0,0,0,v
2016-01-17 00:48,0.835,0.022,0,0,0,0,v
2016-01-17 00:54,0.826,0.030,0,0,0,0,v
2016-01-17 01:00,0.810,0.021,0,0,0,0,v
2016-01-17 01:06,0.780,0.029,0,0,0,0,v
2016-01-17 01:12,0.747,0.022,0,0,0,0,v
2016-01-17 01:18,0.724,0.035,0,0,0,0,v
2016-01-17 01:24,0.712,0.028,0,0,0,0,v
2016-01-17 01:30,0.698,0.023,0,0,0,0,v
2016-01-17 01:36,0.672,0.038,0,0,0,0,v
2016-01-17 01:42,0.665,0.034,0,0,0,0,v
2016-01-17 01:48,0.678,0.028,0,0,0,0,v
2016-01-17 01:54,0.682,0.023,0,0,0,0,v
2016-01-17 02:00,0.646,0.026,0,0,0,0,v
2016-01-17 02:06,0.615,0.039,0,0,0,0,v
2016-01-17 02:12,0.597,0.023,0,0,0,0,v
2016-01-17 02:18,0.571,0.033,0,0,0,0,v
2016-01-17 02:24,0.557,0.035,0,0,0,0,v
2016-01-17 02:30,0.543,0.029,0,0,0,0,v
2016-01-17 02:36,0.538,0.023,0,0,0,0,v
2016-01-17 02:42,0.524,0.034,0,0,0,0,v
2016-01-17 02:48,0.520,0.022,0,0,0,0,v
2016-01-17 02:54,0.509,0.024,0,0,0,0,v
2016-01-17 03:00,0.507,0.028,0,0,0,0,v
2016-01-17 03:06,0.483,0.046,0,0,0,0,v
2016-01-17 03:12,0.449,0.022,0,0,0,0,v
2016-01-17 03:18,0.437,0.025,0,0,0,0,v
2016-01-17 03:24,0.431,0.025,0,0,0,0,v
2016-01-17 03:30,0.429,0.037,0,0,0,0,v
2016-01-17 03:36,0.403,0.032,0,0,0,0,v
2016-01-17 03:42,0.406,0.025,0,0,0,0,v
2016-01-17 03:48,0.397,0.026,0,0,0,0,v
2016-01-17 03:54,0.405,0.038,0,0,0,0,v
2016-01-17 04:00,0.390,0.027,0,0,0,0,v
2016-01-17 04:06,0.383,0.032,0,0,0,0,v
2016-01-17 04:12,0.378,0.038,0,0,0,0,v
2016-01-17 04:18,0.396,0.027,0,0,0,0,v
2016-01-17 04:24,0.400,0.032,0,0,0,0,v
2016-01-17 04:30,0.401,0.051,0,0,0,0,v
2016-01-17 04:36,0.389,0.036,0,0,0,0,v
2016-01-17 04:42,0.400,0.033,0,0,0,0,v
2016-01-17 04:48,0.398,0.034,0,0,0,0,v
2016-01-17 04:54,0.397,0.038,0,0,0,0,v
2016-01-17 05:00,0.411,0.035,0,0,0,0,v
2016-01-17 05:06,0.417,0.031,0,0,0,0,v
2016-01-17 05:12,0.428,0.046,0,0,0,0,v
2016-01-17 05:18,0.464,0.054,0,0,0,0,v
2016-01-17 05:24,0.487,0.032,0,0,0,0,v
2016-01-17 05:30,0.490,0.040,0,0,0,0,v
2016-01-17 05:36,0.475,0.052,0,0,0,0,v
2016-01-17 05:42,0.493,0.061,0,0,0,0,v
2016-01-17 05:48,0.512,0.031,0,0,0,0,v
2016-01-17 05:54,0.515,0.027,0,0,0,0,v
2016-01-17 06:00,0.518,0.044,0,0,0,0,v
2016-01-17 06:06,0.543,0.045,0,0,0,0,v
2016-01-17 06:12,0.595,0.030,0,0,0,0,v
2016-01-17 06:18,0.630,0.025,0,0,0,0,v
2016-01-17 06:24,0.641,0.036,0,0,0,0,v
2016-01-17 06:30,0.662,0.052,0,0,0,0,v
2016-01-17 06:36,0.675,0.030,0,0,0,0,v
2016-01-17 06:42,0.693,0.025,0,0,0,0,v
2016-01-17 06:48,0.713,0.037,0,0,0,0,v
2016-01-17 06:54,0.732,0.049,0,0,0,0,v
2016-01-17 07:00,0.759,0.044,0,0,0,0,v
2016-01-17 07:06,0.773,0.074,0,0,0,0,v
2016-01-17 07:12,0.799,0.040,0,0,0,0,v
2016-01-17 07:18,0.838,0.045,0,0,0,0,v
2016-01-17 07:24,0.858,0.065,0,0,0,0,v
2016-01-17 07:30,0.864,0.052,0,0,0,0,v
2016-01-17 07:36,0.890,0.048,0,0,0,0,v
2016-01-17 07:42,0.938,0.066,0,0,0,0,v
2016-01-17 07:48,0.961,0.034,0,0,0,0,v
2016-01-17 07:54,0.991,0.040,0,0,0,0,v
2016-01-17 08:00,1.034,0.041,0,0,0,0,v
2016-01-17 08:06,1.068,0.044,0,0,0,0,v
2016-01-17 08:12,1.094,0.046,0,0,0,0,v
2016-01-17 08:18,1.105,0.064,0,0,0,0,v
2016-01-17 08:24,1.149,0.000,0,0,0,0,v
2016-01-17 08:30,1.195,0.056,0,0,0,0,v
2016-01-17 08:36,1.222,0.064,0,0,0,0,v
2016-01-17 08:42,1.243,0.045,0,0,0,0,v
2016-01-17 08:48,1.276,0.064,0,0,0,0,v
2016-01-17 08:54,1.289,0.051,0,0,0,0,v
2016-01-17 09:00,1.324,0.043,0,0,0,0,v
2016-01-17 09:06,1.334,0.043,0,0,0,0,v
2016-01-17 09:12,1.329,0.049,0,0,0,0,v
2016-01-17 09:18,1.331,0.036,0,0,0,0,v
2016-01-17 09:24,1.349,0.042,0,0,0,0,v
2016-01-17 09:30,1.393,0.067,0,0,0,0,v
2016-01-17 09:36,1.429,0.062,0,0,0,0,v
2016-01-17 09:42,1.451,0.080,0,0,0,0,v
2016-01-17 09:48,1.451,0.076,0,0,0,0,v
2016-01-17 09:54,1.473,0.060,0,0,0,0,v
2016-01-17 10:00,1.507,0.085,0,0,0,0,v
2016-01-17 10:06,1.513,0.034,0,0,0,0,v
2016-01-17 10:12,1.506,0.042,0,0,0,0,v
2016-01-17 10:18,1.540,0.075,0,0,0,0,v
2016-01-17 10:24,1.548,0.070,0,0,0,0,v
2016-01-17 10:30,1.565,0.097,0,0,0,0,v
2016-01-17 10:36,1.613,0.115,0,0,0,0,v
2016-01-17 10:42,1.633,0.065,0,0,0,0,v
2016-01-17 10:48,1.641,0.054,0,0,0,0,v
2016-01-17 10:54,1.661,0.080,0,0,0,0,v
2016-01-17 11:00,1.646,0.095,0,0,0,0,v
2016-01-17 11:06,1.624,0.084,0,0,0,0,v
2016-01-17 11:12,1.607,0.080,0,0,0,0,v
2016-01-17 11:18,1.620,0.043,0,0,0,0,v
2016-01-17 11:24,1.644,0.044,0,0,0,0,v
2016-01-17 11:30,1.650,0.069,0,0,0,0,v
2016-01-17 11:36,1.642,0.049,0,0,0,0,v
2016-01-17 11:42,1.648,0.057,0,0,0,0,v
2016-01-17 11:48,1.649,0.038,0,0,0,0,v
2016-01-17 11:54,1.628,0.039,0,0,0,0,v
2016-01-17 12:00,1.621,0.047,0,0,0,0,v
2016-01-17 12:06,1.582,0.053,0,0,0,0,v
2016-01-17 12:12,1.551,0.047,0,0,0,0,v
2016-01-17 12:18,1.523,0.047,0,0,0,0,v
2016-01-17 12:24,1.513,0.050,0,0,0,0,v
2016-01-17 12:30,1.501,0.050,0,0,0,0,v
2016-01-17 12:36,1.485,0.066,0,0,0,0,v
2016-01-17 12:42,1.484,0.061,0,0,0,0,v
2016-01-17 12:48,1.485,0.040,0,0,0,0,v
2016-01-17 12:54,1.485,0.059,0,0,0,0,v
2016-01-17 13:00,1.468,0.066,0,0,0,0,v
2016-01-17 13:06,1.443,0.057,0,0,0,0,v
2016-01-17 13:12,1.400,0.052,0,0,0,0,v
2016-01-17 13:18,1.372,0.058,0,0,0,0,v
2016-01-17 13:24,1.333,0.038,0,0,0,0,v
2016-01-17 13:30,1.298,0.045,0,0,0,0,v
2016-01-17 13:36,1.301,0.044,0,0,0,0,v
2016-01-17 13:42,1.298,0.070,0,0,0,0,v
2016-01-17 13:48,1.275,0.081,0,0,0,0,v
2016-01-17 13:54,1.242,0.066,0,0,0,0,v
2016-01-17 14:00,1.216,0.054,0,0,0,0,v
2016-01-17 14:06,1.184,0.051,0,0,0,0,v
2016-01-17 14:12,1.146,0.052,0,0,0,0,v
2016-01-17 14:18,1.084,0.042,0,0,0,0,v
2016-01-17 14:24,1.058,0.047,0,0,0,0,v
2016-01-17 14:30,1.050,0.037,0,0,0,0,v
2016-01-17 14:36,1.022,0.062,0,0,0,0,v
2016-01-17 14:42,0.991,0.035,0,0,0,0,v
2016-01-17 14:48,0.990,0.067,0,0,0,0,v
2016-01-17 14:54,0.930,0.046,0,0,0,0,v
2016-01-17 15:00,0.906,0.063,0,0,0,0,v
2016-01-17 15:06,0.860,0.040,0,0,0,0,v
2016-01-17 15:12,0.855,0.046,0,0,0,0,v
2016-01-17 15:18,0.820,0.051,0,0,0,0,v
2016-01-17 15:24,0.807,0.065,0,0,0,0,v
2016-01-17 15:30,0.777,0.044,0,0,0,0,v
2016-01-17 15:36,0.766,0.048,0,0,0,0,v
2016-01-17 15:42,0.735,0.055,0,0,0,0,v
2016-01-17 15:48,0.713,0.043,0,0,0,0,v
2016-01-17 15:54,0.697,0.040,0,0,0,0,v
2016-01-17 16:00,0.663,0.041,0,0,0,0,v
2016-01-17 16:06,0.656,0.036,0,0,0,0,v
2016-01-17 16:12,0.610,0.033,0,0,0,0,v
2016-01-17 16:18,0.606,0.056,0,0,0,0,v
2016-01-17 16:24,0.596,0.047,0,0,0,0,v
2016-01-17 16:30,0.585,0.033,0,0,0,0,v
2016-01-17 16:36,0.526,0.042,0,0,0,0,v
2016-01-17 16:42,0.505,0.037,0,0,0,0,v
2016-01-17 16:48,0.501,0.043,0,0,0,0,v
2016-01-17 16:54,0.500,0.061,0,0,0,0,v
2016-01-17 17:00,0.524,0.054,0,0,0,0,v
2016-01-17 17:06,0.494,0.036,0,0,0,0,v
2016-01-17 17:12,0.482,0.052,0,0,0,0,v
2016-01-17 17:18,0.444,0.042,0,0,0,0,v
2016-01-17 17:24,0.451,0.044,0,0,0,0,v
2016-01-17 17:30,0.445,0.055,0,0,0,0,v
2016-01-17 17:36,0.431,0.044,0,0,0,0,v
2016-01-17 17:42,0.423,0.062,0,0,0,0,v
2016-01-17 17:48,0.415,0.043,0,0,0,0,v
2016-01-17 17:54,0.387,0.056,0,0,0,0,v
2016-01-17 18:00,0.450,0.040,0,0,0,0,v
2016-01-17 18:06,0.447,0.042,0,0,0,0,v
2016-01-17 18:12,0.433,0.042,0,0,0,0,v
2016-01-17 18:18,0.379,0.051,0,0,0,0,v
2016-01-17 18:24,0.398,0.045,0,0,0,0,v
2016-01-17 18:30,0.401,0.046,0,0,0,0,v
2016-01-17 18:36,0.412,0.040,0,0,0,0,v
2016-01-17 18:42,0.364,0.043,0,0,0,0,v
2016-01-17 18:48,0.370,0.061,0,0,0,0,v
2016-01-17 18:54,0.386,0.038,0,0,0,0,v
2016-01-17 19:00,0.400,0.040,0,0,0,0,v
2016-01-17 19:06,0.398,0.038,0,0,0,0,v
2016-01-17 19:12,0.412,0.031,0,0,0,0,v
2016-01-17 19:18,0.456,0.042,0,0,0,0,v
2016-01-17 19:24,0.440,0.048,0,0,0,0,v
2016-01-17 19:30,0.465,0.051,0,0,0,0,v
